NUMBER,X_IMAGE,Y_IMAGE,MAG_AUTO,MAGERR_AUTO,MAG_APER,MAGERR_APER,CLASS_STAR,FLUX_AUTO,FLUXERR_AUTO,FLUX_APER,FLUXERR_APER,ALPHA_J2000,DELTA_J2000,SNR,pointing
2402,3393.8223,1181.9963,29.1884,0.0818,29.7676,0.1076,0.375,0.3624647,0.02731829,0.2125963,0.02105888,214.8581454,52.7686382,13.268206026072642,nircam10
2443,2344.7197,1192.4033,30.122,0.1214,29.4973,0.0838,0.566,0.1533921,0.01714621,0.2726961,0.02104277,214.8673884,52.775359,8.946122787484816,nircam10
2451,2302.7708,1198.7109,27.646,0.0368,28.6846,0.0397,0.001,1.500439,0.05083052,0.5764569,0.02106425,214.8676962,52.7756595,29.518466464635818,nircam10
2457,2307.0381,1199.9948,28.4321,0.0498,28.8845,0.0477,0.59,0.7274203,0.03337334,0.4795399,0.02107498,214.8676447,52.7756394,21.796448902027787,nircam10
2498,2602.2588,1209.8999,29.1776,0.0723,29.5881,0.0913,0.361,0.3660656,0.0243647,0.2508165,0.02109643,214.8649086,52.7738174,15.02442467996733,nircam10
2529,2540.0078,1218.3864,29.1694,0.0804,29.9808,0.1308,0.374,0.3688632,0.02731829,0.1746959,0.02103739,214.8653745,52.7742586,13.502426396381326,nircam10
2735,2499.0269,1274.0454,28.4402,0.0306,28.4031,0.0306,0.668,0.7219785,0.02031552,0.7470661,0.02107498,214.8651554,52.7748192,35.53827320196579,nircam10
2769,2517.0562,1274.599,29.1317,0.0696,30.6017,0.2318,0.347,0.3818758,0.02448045,0.09860831,0.02104814,214.8649888,52.7747076,15.59921488371333,nircam10
2799,2493.5164,1285.2102,30.0524,0.0688,29.2861,0.069,0.507,0.1635433,0.01036438,0.3312645,0.02105888,214.8650872,52.7749144,15.779361621245073,nircam10
2802,2394.7085,1282.3546,30.3596,0.0755,29.6416,0.0958,0.551,0.123244,0.008573106,0.2387559,0.02106425,214.8659982,52.7755267,14.375653351305816,nircam10
2823,2477.1602,1300.1841,28.4394,0.0452,29.5535,0.0884,0.377,0.7225286,0.03007644,0.2589537,0.02107498,214.8650758,52.775099,24.02307586935156,nircam10
2827,2418.8994,1289.452,29.473,0.0967,29.6325,0.0952,0.26,0.2788669,0.02482446,0.2407749,0.02109643,214.865708,52.7754113,11.23355351939176,nircam10
2839,2799.2158,1294.6523,29.7277,0.1135,29.6773,0.099,0.362,0.2205601,0.02305316,0.2310467,0.02106962,214.8622627,52.7730233,9.567456261961484,nircam10
2843,2411.7747,1293.5852,30.5138,0.1708,30.5709,0.2256,0.383,0.1069242,0.01681324,0.1014522,0.02107498,214.8657281,52.7754788,6.359523803859339,nircam10
2852,2210.8708,1303.7065,28.4062,0.046,29.2206,0.0651,0.423,0.7449434,0.03154444,0.3518432,0.02110715,214.8674131,52.7768096,23.61567997403029,nircam10
2872,5996.6382,1323.7579,27.9973,0.0343,28.7155,0.0409,0.52,1.085682,0.03429242,0.5602822,0.02109643,214.8334662,52.7528643,31.659532923019142,nircam10
2914,2280.3843,1330.1615,27.6921,0.0385,29.1179,0.0592,0.478,1.438019,0.05094163,0.3867596,0.02107498,214.8665155,52.7765107,28.228759071902488,nircam10
2923,4023.5149,1316.8201,28.922,0.0449,28.7954,0.0439,0.765,0.4632379,0.01917005,0.5205353,0.02104814,214.8511176,52.7653646,24.164668323765454,nircam10
2998,2279.7747,1347.738,28.0148,0.0352,28.9118,0.0489,0.044,1.06833,0.03462059,0.4676194,0.02106962,214.8663363,52.7766094,30.858226275173244,nircam10
3021,2302.1453,1369.7123,28.0759,0.0421,28.7277,0.0413,0.715,1.00985,0.03914274,0.5540289,0.02108035,214.8659061,52.7765858,25.7991648004202,nircam10
3116,10158.2744,1392.4301,28.2999,0.0475,28.7868,0.0436,0.001,0.8215932,0.03590326,0.5246788,0.02107498,214.7957024,52.7267816,22.88352645414372,nircam10
3127,2319.7542,1389.6515,29.2403,0.0713,29.3871,0.0758,0.551,0.3455183,0.02268231,0.3018473,0.02108035,214.8655397,52.7765815,15.232941442031256,nircam10
3247,4476.0347,1423.5004,29.5852,0.0513,29.1954,0.0635,0.763,0.2514949,0.01188876,0.3601262,0.02106425,214.845965,52.7630646,21.15400596866284,nircam10
3250,2525.9998,1430.1663,28.1846,0.0459,29.7725,0.1081,0.349,0.9136658,0.03863389,0.2116429,0.02105888,214.8632754,52.7754898,23.649334819765755,nircam10
3254,2309.5776,1459.5779,26.4288,0.0132,27.0521,0.0088,0.012,4.603633,0.05591509,2.592848,0.02106962,214.8648961,52.7770233,82.33256890045246,nircam10
3383,2392.3518,1481.2986,29.8376,0.0859,30.2602,0.1695,0.389,0.1993359,0.01577222,0.1350655,0.02108035,214.86393,52.7766146,12.63841741999541,nircam10
3517,7489.7173,1545.6229,28.2891,0.0508,28.8655,0.0469,0.001,0.8298213,0.03885278,0.4879693,0.02105888,214.8178416,52.7445709,21.35809329473978,nircam10
3526,4475.8374,1555.5745,30.2365,0.1425,30.1603,0.1546,0.373,0.1380377,0.01810842,0.1480772,0.02107498,214.8445799,52.763778,7.622846167694366,nircam10
3597,8171.5688,1592.8662,29.2948,0.0933,29.3851,0.0757,0.085,0.3286032,0.02823424,0.3023936,0.02106962,214.811276,52.7404914,11.638464502674765,nircam10
3630,8120.7852,1594.3844,28.311,0.0504,28.5926,0.0364,0.004,0.8132424,0.03774564,0.6274467,0.02105888,214.8117121,52.7408224,21.54533344778364,nircam10
3678,2706.0322,1618.4592,29.06,0.0972,29.4828,0.0828,0.374,0.4079644,0.03652772,0.27636,0.02107498,214.859693,52.7753616,11.168624814250657,nircam10
3705,8209.9385,1629.8309,29.1355,0.0869,29.5165,0.0854,0.08,0.3805574,0.03045008,0.2679207,0.02107498,214.8105464,52.7404467,12.497747132355645,nircam10
3707,1142.8949,1635.038,30.1348,0.1036,29.6105,0.0931,0.483,0.1515993,0.0144633,0.2457126,0.02106425,214.8734573,52.7853808,10.481653564539213,nircam10
3789,8143.9058,1648.9832,27.447,0.0355,28.301,0.0278,0.0,1.802216,0.05896632,0.8207814,0.02104814,214.8109331,52.7409696,30.563480983720876,nircam10
3833,2575.6726,1685.2499,29.1238,0.045,28.9886,0.0525,0.753,0.3846785,0.01595044,0.4356842,0.02106962,214.8601538,52.77655,24.11710899511236,nircam10
4230,2588.0034,1819.694,30.2786,0.126,30.0219,0.1359,0.134,0.1327942,0.01540959,0.1682146,0.02104277,214.8586319,52.7771967,8.617633564552982,nircam10
4297,1206.3779,1838.2657,30.2204,0.1303,30.0757,0.1429,0.172,0.1401025,0.01681324,0.1600801,0.02106425,214.8707566,52.7860737,8.332867430667735,nircam10
4326,2293.7654,1855.5704,29.6119,0.0917,29.7177,0.1028,0.369,0.2453902,0.02072876,0.2225975,0.02107498,214.8608784,52.7792594,11.838151437905596,nircam10
4464,2387.7395,1889.7532,28.6982,0.0482,29.0023,0.0532,0.037,0.5692959,0.02527585,0.4302347,0.02108035,214.8596815,52.7788468,22.52331375601612,nircam10
4476,2341.0847,1885.6532,27.5824,0.0364,27.933,0.0199,0.0,1.590887,0.05332741,1.15191,0.02108571,214.8601405,52.7791211,29.832444515869042,nircam10
4480,2750.24,1904.9114,30.0863,0.1382,29.9769,0.1305,0.373,0.15852,0.02017589,0.1753241,0.02106425,214.8562906,52.7766255,7.856902471216883,nircam10
4494,2126.7456,1914.1926,29.9066,0.084,29.6499,0.0966,0.373,0.1870509,0.0144633,0.236955,0.02106962,214.8617518,52.7806367,12.932795420132335,nircam10
4525,3155.5828,1918.3287,28.2436,0.0458,29.2936,0.0696,0.081,0.8652906,0.03652772,0.3289723,0.02107498,214.8525364,52.7741226,23.688601423795408,nircam10
4591,2299.8955,1924.9547,27.2796,0.0275,27.9976,0.0211,0.09,2.102592,0.05316814,1.085304,0.02107498,214.860095,52.7795947,39.546089067625836,nircam10
4695,3118.6411,1984.3751,30.549,0.132,30.3172,0.1787,0.358,0.1035202,0.01258188,0.1281546,0.02108571,214.852172,52.7747134,8.22772113547419,nircam10
4712,2755.7383,1998.5748,30.1057,0.0967,29.5536,0.0884,0.742,0.1557195,0.01386456,0.2589223,0.02106962,214.8552578,52.7770957,11.231477955304749,nircam10
4740,2796.1787,2004.5869,30.4948,0.1163,29.7348,0.1044,0.48,0.10881,0.01164856,0.2191219,0.02106425,214.8548342,52.7768712,9.341068767298275,nircam10
4744,3466.4268,2005.3933,29.1489,0.0566,28.7719,0.043,0.65,0.3758819,0.01960744,0.5319461,0.02106962,214.8488514,52.7726171,19.17037104282864,nircam10
4880,8136.0776,2042.97,27.5832,0.0339,28.5224,0.0342,0.0,1.589694,0.04959194,0.6693379,0.02106425,214.8068659,52.7431424,32.05549127539677,nircam10
4999,2285.6252,2090.8049,29.4934,0.0801,29.3145,0.0709,0.572,0.2736731,0.02017589,0.3227034,0.02105888,214.8584803,52.7805798,13.564363207769274,nircam10
5001,2351.5093,2075.1091,28.2487,0.0401,28.703,0.0405,0.01,0.8612206,0.03181215,0.5667685,0.02111786,214.8580578,52.7800766,27.07206523293773,nircam10
5186,8119.7705,2125.1328,27.6372,0.029,28.0758,0.0227,0.001,1.512657,0.04042178,1.009902,0.02106425,214.8061482,52.7436887,37.42183050820622,nircam10
5241,8151.0713,2143.3279,27.7393,0.0368,28.2306,0.0261,0.0,1.376879,0.04671541,0.8756917,0.02108571,214.8056786,52.7435878,29.47376465282013,nircam10
5256,3666.8247,2164.6331,30.3598,0.124,29.971,0.1298,0.425,0.123226,0.01406697,0.1762783,0.02106425,214.8453929,52.7722024,8.75995328062831,nircam10
5292,2272.1963,2171.792,29.2831,0.0869,29.8723,0.1182,0.357,0.3321899,0.02658407,0.1930615,0.02102126,214.8577494,52.7811018,12.49582550753139,nircam10
5314,3236.1836,2181.5864,29.3689,0.0748,29.8031,0.1111,0.401,0.3069279,0.02113392,0.205771,0.02105351,214.849053,52.77503,14.522999046083262,nircam10
5346,4455.0366,2193.3289,30.4487,0.082,30.3805,0.1893,0.685,0.1135325,0.008573106,0.1208935,0.02106962,214.8380677,52.7673485,13.242866704319297,nircam10
5409,2245.6628,2204.4502,28.6979,0.0598,28.743,0.0419,0.283,0.5694258,0.0313647,0.5462502,0.02108571,214.8576429,52.7814465,18.154989526442144,nircam10
5416,4461.3125,2216.6189,29.8384,0.0756,29.621,0.094,0.516,0.199179,0.01386456,0.2433298,0.02105351,214.8377672,52.7674342,14.366052727241254,nircam10
5465,6976.271,2222.9902,29.7648,0.1418,29.9313,0.1251,0.37,0.213145,0.02783087,0.1828488,0.02106425,214.8153001,52.7514849,7.658581999053569,nircam10
5471,2649.6306,2210.4814,26.6468,0.0282,28.87,0.0471,0.001,3.766066,0.09792181,0.4859872,0.02106962,214.8539781,52.7789125,38.45993042816509,nircam10
5479,2609.218,2225.2583,28.6218,0.0789,29.3203,0.0712,0.474,0.6107907,0.04435638,0.320978,0.02105351,214.8541832,52.779249,13.77007546603217,nircam10
5498,3079.5823,2242.366,30.0968,0.114,29.7044,0.1015,0.557,0.1569936,0.01647355,0.2253512,0.02106962,214.8498105,52.7763528,9.53004058020281,nircam10
5647,2266.7334,2280.4006,29.7661,0.1036,29.6536,0.0969,0.395,0.2129003,0.02031552,0.236145,0.02106425,214.8566573,52.7817222,10.479687450776549,nircam10
5670,3538.4309,2281.8215,29.9206,0.0917,29.5851,0.091,0.411,0.1846512,0.01559196,0.2515067,0.02106962,214.8453064,52.77365,11.84271893976126,nircam10
5694,1152.2424,2281.6907,28.622,0.0697,29.1446,0.0606,0.016,0.6106934,0.03921489,0.3773752,0.02106962,214.8665819,52.7888094,15.572997909722558,nircam10
5715,1869.2047,2292.3728,28.8794,0.0786,29.5122,0.085,0.376,0.4817863,0.03486468,0.268977,0.02105888,214.860076,52.7843123,13.818750093217547,nircam10
5726,2294.6375,2296.5925,26.7218,0.0197,27.511,0.0135,0.0,3.514593,0.06384607,1.699133,0.02107498,214.8562385,52.7816323,55.04791446051417,nircam10
5751,189.4174,2301.2673,29.059,0.0855,29.1125,0.0589,0.279,0.408334,0.03216563,0.388711,0.02106962,214.8749645,52.795031,12.694730369030545,nircam10
5757,3994.2871,2301.9856,28.0979,0.0505,29.309,0.0705,0.394,0.9895697,0.04598353,0.3243508,0.02105351,214.8410321,52.7708621,21.52008991045272,nircam10
5778,1817.1967,2312.2134,28.7282,0.0538,29.3967,0.0763,0.459,0.553744,0.02742157,0.2991786,0.02102126,214.8603314,52.7847497,20.193737995308073,nircam10
5798,2983.6414,2312.0037,28.0696,0.0472,28.3714,0.0298,0.038,1.015718,0.04410072,0.7692115,0.02107498,214.8499343,52.7773378,23.031778165980054,nircam10
5801,1817.592,2318.2131,28.3759,0.0513,29.3441,0.0728,0.609,0.766033,0.03621684,0.3140319,0.02103739,214.8602648,52.7847796,21.151293155338784,nircam10
5814,2763.585,2329.2036,31.1205,0.1523,31.8968,0.7633,0.502,0.06115035,0.008573106,0.02991626,0.02102664,214.8517152,52.7788287,7.132811608768163,nircam10
5837,171.9873,2338.4641,29.8646,0.1127,29.8127,0.1121,0.477,0.1944295,0.02017589,0.2039448,0.02105888,214.8747293,52.7953423,9.636724823539383,nircam10
5870,1193.8488,2334.8821,27.8275,0.029,28.1405,0.0241,0.005,1.269444,0.03387775,0.9515033,0.02107498,214.8656521,52.7888319,37.471319671465785,nircam10
5889,2031.5099,2357.0232,30.8281,0.158,30.1311,0.1503,0.354,0.08004875,0.01164856,0.1521182,0.02104814,214.8579498,52.7836299,6.871986752010549,nircam10
5897,1197.9327,2346.3345,26.3521,0.0086,26.6629,0.0062,0.017,4.94036,0.03907045,3.710762,0.02108571,214.8654954,52.7888678,126.44748140858373,nircam10
5900,718.8154,2352.1052,28.8969,0.0875,29.3123,0.0707,0.147,0.4740859,0.03819235,0.3233655,0.02104814,214.8697081,52.7919424,12.413111526261149,nircam10
5901,950.262,2342.666,27.133,0.0238,27.8402,0.0182,0.006,2.406715,0.05263378,1.254692,0.02108035,214.8677428,52.7904213,45.7256727523655,nircam10
5903,1999.5906,2346.1021,27.8772,0.0417,28.4593,0.0322,0.003,1.212665,0.04653352,0.7093769,0.02104277,214.8583491,52.7837738,26.060031564343298,nircam10
5909,3670.3113,2397.2251,27.9078,0.0461,28.8108,0.0446,0.0,1.178893,0.05004589,0.5131814,0.02105351,214.8429189,52.7734342,23.556240082851957,nircam10
5922,4459.4927,2366.0369,28.1822,0.0293,28.9046,0.0486,0.709,0.9156345,0.02471032,0.4707319,0.02106425,214.8362141,52.7682513,37.05474069133868,nircam10
5926,2996.5134,2368.4419,29.4607,0.0715,29.356,0.0736,0.548,0.2820477,0.01857083,0.3106051,0.02106425,214.8492268,52.7775604,15.187673356548954,nircam10
5937,1426.592,2375.2087,29.9155,0.1276,30.3343,0.181,0.078,0.18552,0.02179245,0.1261498,0.02102664,214.8631528,52.7875709,8.513040066628578,nircam10
5957,3093.4338,2375.3521,29.5442,0.0953,29.8471,0.1159,0.019,0.2611836,0.02293021,0.1975937,0.02108035,214.8482903,52.7769818,11.390371043265631,nircam10
5975,1638.8995,2380.053,28.8805,0.0768,29.2384,0.0662,0.081,0.4812694,0.03404422,0.3461301,0.02109643,214.8612087,52.7862483,14.136596461895735,nircam10
5986,2628.0151,2385.0,28.5687,0.0546,28.9083,0.0487,0.045,0.6413747,0.03225339,0.4691055,0.02102126,214.8523377,52.7799909,19.885497307414816,nircam10
5990,3085.5774,2389.3098,29.8434,0.0451,29.5849,0.0909,0.75,0.1982673,0.008236773,0.2515723,0.02104814,214.8482137,52.777107,24.070992365578125,nircam10
6009,1168.8633,2385.012,27.8218,0.0403,28.7326,0.0415,0.002,1.276054,0.04737637,0.5515103,0.02106425,214.8653483,52.789261,26.93439788654133,nircam10
6033,3199.2534,2399.0918,29.2241,0.0751,29.2139,0.0647,0.25,0.3507379,0.0242484,0.3540219,0.02108571,214.8470977,52.7764374,14.464372907078404,nircam10
6042,1691.3735,2394.4121,27.4316,0.0242,27.7751,0.0172,0.01,1.827891,0.04076995,1.332215,0.02106962,214.8605899,52.7859924,44.83427131993049,nircam10
6052,7666.0381,2404.9119,28.5895,0.0486,28.7881,0.0437,0.444,0.6292218,0.02813394,0.5240625,0.02106425,214.8072489,52.7480806,22.365221508256578,nircam10
6053,3259.8325,2412.5645,29.7949,0.0737,29.0889,0.0576,0.385,0.2073235,0.01406697,0.3972507,0.02108035,214.8464162,52.7761252,14.738319623913323,nircam10
6132,9546.4834,2439.7371,26.7141,0.019,28.4437,0.0318,0.002,3.539566,0.06186726,0.7196357,0.02109643,214.7901488,52.7363133,57.212263804797566,nircam10
6161,2355.6829,2442.8618,28.768,0.0649,29.255,0.0672,0.692,0.5338149,0.03190089,0.3408964,0.02109643,214.8541578,52.7820332,16.733542543797366,nircam10
6173,9527.834,2451.1013,27.7682,0.026,28.4945,0.0333,0.299,1.340706,0.03207763,0.6867738,0.02106425,214.7901954,52.7364931,41.79566881967277,nircam10
6188,3076.5991,2457.8408,30.1579,0.1,29.6936,0.1006,0.505,0.1484019,0.01365914,0.2275949,0.02107498,214.8475739,52.7775335,10.864659122023788,nircam10
6190,10123.2451,2452.1729,27.8977,0.0336,28.589,0.0364,0.562,1.189965,0.03683597,0.6295236,0.02107498,214.7848874,52.732713,32.30442961051385,nircam10
6192,6629.0908,2456.0044,28.0802,0.0468,28.8015,0.0441,0.002,1.005833,0.0433899,0.5176264,0.02104277,214.8159443,52.7549474,23.18127029562179,nircam10
6210,9199.6211,2475.116,25.3031,0.0079,26.7199,0.0065,0.002,12.98219,0.0947229,3.520804,0.02105351,214.7928634,52.7387092,137.05439761662703,nircam10
6232,6791.4517,2467.4368,28.9078,0.084,29.1051,0.0585,0.001,0.4693446,0.03629481,0.3913493,0.02107498,214.8143785,52.753977,12.931452182832754,nircam10
6260,10289.2334,2557.3091,25.7992,0.0104,26.6899,0.0063,0.022,8.22108,0.07864574,3.619575,0.02106425,214.7823069,52.7322238,104.53306180347467,nircam10
6281,7705.98,2480.5754,27.7506,0.0368,28.2707,0.0271,0.0,1.362553,0.04622878,0.8439441,0.02106962,214.8060988,52.7482344,29.47412845417941,nircam10
6283,6698.0273,2473.7817,26.8942,0.0254,27.7708,0.0171,0.0,2.998657,0.07001258,1.337491,0.02106962,214.8151437,52.754605,42.83025993328627,nircam10
6298,10300.7881,2486.9766,28.912,0.0665,29.497,0.0839,0.612,0.4675337,0.02863192,0.2727827,0.02106962,214.7829427,52.7317715,16.329107513572264,nircam10
6299,1785.2588,2496.3467,29.4065,0.0942,29.9801,0.131,0.355,0.2965006,0.02571932,0.1748087,0.02108571,214.858682,52.7859457,11.528321899645869,nircam10
6302,7700.0444,2487.3452,26.8193,0.0211,27.6723,0.0156,0.0,3.212831,0.06241315,1.464503,0.02107498,214.8060805,52.7483086,51.47682820046737,nircam10
6315,3094.1289,2498.6665,30.7162,0.1333,29.3299,0.072,0.369,0.0887433,0.01089623,0.3181526,0.02108035,214.8469888,52.7776423,8.144404073702555,nircam10
6333,6590.396,2502.8176,28.4574,0.0507,28.851,0.0462,0.187,0.7106478,0.0332035,0.4945289,0.02104814,214.8157972,52.7554456,21.402797897811983,nircam10
6337,9657.1055,2499.3459,28.1773,0.0488,28.9156,0.0491,0.001,0.9198251,0.04132092,0.4659745,0.02108571,214.7885387,52.735931,22.26051840084877,nircam10
6339,6107.6411,2508.9951,27.8361,0.0378,28.6939,0.04,0.007,1.259396,0.04384357,0.5715549,0.02107498,214.8200312,52.7585473,28.724759411699367,nircam10
6346,6841.6196,2509.2698,28.7521,0.0707,29.3255,0.0716,0.021,0.5417275,0.03526776,0.3194609,0.02107498,214.8134925,52.7538835,15.360416992743515,nircam10
6355,1794.4335,2511.395,28.876,0.0639,29.938,0.1259,0.384,0.4832692,0.02843378,0.1817269,0.02106425,214.8584421,52.7859685,16.99630509907582,nircam10
6357,1116.7751,2513.1018,29.0845,0.0811,29.4046,0.077,0.074,0.3988305,0.02979314,0.2970074,0.02104814,214.8644674,52.7902828,13.386655451556969,nircam10
6368,9404.333,2509.7805,28.0014,0.0426,28.5699,0.0357,0.0,1.08154,0.042468,0.6406687,0.02105888,214.790678,52.7375944,25.467175284920412,nircam10
6380,3025.009,2524.7856,29.7473,0.0884,30.8578,0.2934,0.375,0.2166101,0.01763388,0.0778895,0.02104277,214.8473305,52.7782223,12.283745834722703,nircam10
6391,10041.9102,2521.989,28.5202,0.0478,28.6619,0.0388,0.032,0.6706737,0.02950712,0.5886618,0.02105351,214.7848777,52.7336062,22.729215863832188,nircam10
6427,9618.9316,2528.0425,28.3804,0.0455,28.7122,0.0407,0.002,0.7628428,0.03198938,0.5620073,0.02106425,214.788577,52.7363283,23.84675164070076,nircam10
6559,2532.1587,2576.4919,29.0276,0.0369,28.9998,0.0531,0.784,0.4202898,0.01426651,0.4311944,0.02106962,214.8511808,52.7816326,29.459888928686834,nircam10
6671,3806.311,2598.8884,28.6531,0.0729,29.1979,0.0638,0.006,0.5934309,0.03985838,0.3593056,0.02111786,214.8395887,52.7736573,14.888485181786114,nircam10
6715,3460.0513,2617.1633,29.7176,0.1063,30.0747,0.1428,0.355,0.2226281,0.02179245,0.160222,0.02107498,214.8424826,52.7759561,10.215836218506867,nircam10
6810,3586.49,2644.7893,28.47,0.0529,29.5017,0.0842,0.455,0.7024291,0.03420989,0.2716045,0.02105351,214.8410656,52.7753016,20.532924835478862,nircam10
6830,8073.9844,2653.9119,28.1733,0.0513,28.5932,0.0365,0.0,0.9232023,0.04358491,0.6271005,0.02105351,214.8010028,52.7468289,21.181695683207792,nircam10
6869,3236.72,2653.0142,28.7252,0.0627,30.1422,0.1519,0.352,0.5552835,0.03207763,0.1505648,0.02106425,214.8440966,52.7775685,17.31061490515353,nircam10
6912,2436.9856,2682.207,29.7776,0.1143,29.8615,0.1172,0.348,0.2106574,0.02217819,0.1949797,0.02104277,214.8509188,52.7828073,9.498403611836673,nircam10
6963,2762.8003,2681.3347,29.5476,0.0882,29.6101,0.0931,0.362,0.2603527,0.02113392,0.245793,0.02106425,214.8480234,52.7807324,12.319186407443578,nircam10
6985,8147.4722,2707.4583,27.2746,0.0285,28.3279,0.0286,0.0,2.112319,0.05540723,0.8006561,0.02108035,214.7997864,52.7466502,38.123526478403626,nircam10
7096,3007.9758,2725.752,30.3426,0.0899,29.9747,0.1302,0.604,0.1251918,0.01036438,0.175684,0.02106962,214.8453714,52.7794141,12.079043801944737,nircam10
7121,4452.9092,2737.1831,29.7706,0.0571,29.5137,0.0851,0.705,0.2120158,0.01115264,0.2686111,0.02104814,214.8323744,52.7702939,19.01036884540342,nircam10
7171,2361.2673,2749.8513,29.2609,0.0585,29.1733,0.0623,0.754,0.3390247,0.01826386,0.3675316,0.02106962,214.8508833,52.7836531,18.562598486847797,nircam10
7384,8080.2305,2836.0674,27.584,0.0317,28.3521,0.0292,0.0,1.588575,0.04635091,0.7830282,0.02106425,214.7990341,52.7477706,34.27278989776037,nircam10
7406,4451.084,2829.4736,29.6765,0.0732,29.3824,0.0756,0.654,0.2312058,0.01559196,0.3031571,0.02110179,214.8314213,52.770803,14.828527010074422,nircam10
7442,2397.7874,2843.1052,30.6249,0.1441,31.5563,0.5584,0.358,0.09653071,0.01280458,0.04093439,0.02104814,214.849578,52.7839239,7.538764254665129,nircam10
7470,3340.8206,2857.1389,28.4971,0.0759,29.2904,0.0693,0.374,0.6851091,0.04785133,0.3299411,0.02105351,214.8410245,52.7780075,14.31745157344634,nircam10
7502,2085.9058,2867.4871,30.0953,0.1432,29.889,0.1207,0.355,0.1572071,0.02072876,0.1901027,0.02112322,214.8521025,52.786037,7.584008884274795,nircam10
7521,2485.6821,2867.4468,29.5919,0.0924,29.7285,0.1038,0.374,0.2499447,0.02126726,0.2204069,0.02106962,214.8485388,52.7834967,11.752557687262017,nircam10
7538,8156.168,2874.6384,28.4443,0.056,28.9925,0.0527,0.006,0.7192438,0.03706548,0.4341128,0.02108035,214.7979532,52.7474956,19.40468058150063,nircam10
7646,6002.4541,2908.9099,29.8061,0.1083,29.8218,0.1132,0.483,0.205197,0.02045419,0.2022573,0.02108035,214.8167676,52.7613712,10.032027667680802,nircam10
