combo_index,num_sources,veto_snr,star_cut,color1_min,color2_max,color2_min,color3_intercept,color3_slope,snr_threshold,recovered_ids
1112,7,2,0.8,0.5,1.5,-1.5,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1113,7,2,0.8,0.5,1.5,-1.5,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1114,7,2,0.8,0.5,1.5,-1.5,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1115,7,2,0.8,0.5,1.5,-1.5,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1116,7,2,0.8,0.5,1.5,-1.5,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1117,7,2,0.8,0.5,1.5,-1.5,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1118,7,2,0.8,0.5,1.5,-1.5,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1119,7,2,0.8,0.5,1.5,-1.5,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1120,7,2,0.8,0.5,1.5,-1.5,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1121,7,2,0.8,0.5,1.5,-1.5,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1122,7,2,0.8,0.5,1.5,-1.5,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1123,7,2,0.8,0.5,1.5,-1.5,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1124,7,2,0.8,0.5,1.5,-1.5,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1125,14,2,0.8,0.5,1.5,-1.0,0.3,0.3,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1126,14,2,0.8,0.5,1.5,-1.0,0.3,0.3,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1127,14,2,0.8,0.5,1.5,-1.0,0.3,0.3,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1128,14,2,0.8,0.5,1.5,-1.0,0.3,0.3,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1129,14,2,0.8,0.5,1.5,-1.0,0.3,0.3,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1130,14,2,0.8,0.5,1.5,-1.0,0.3,0.44,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1131,14,2,0.8,0.5,1.5,-1.0,0.3,0.44,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1132,14,2,0.8,0.5,1.5,-1.0,0.3,0.44,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1133,14,2,0.8,0.5,1.5,-1.0,0.3,0.44,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1134,14,2,0.8,0.5,1.5,-1.0,0.3,0.44,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1135,12,2,0.8,0.5,1.5,-1.0,0.3,0.6,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1136,12,2,0.8,0.5,1.5,-1.0,0.3,0.6,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1137,12,2,0.8,0.5,1.5,-1.0,0.3,0.6,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1138,12,2,0.8,0.5,1.5,-1.0,0.3,0.6,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1139,12,2,0.8,0.5,1.5,-1.0,0.3,0.6,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1140,11,2,0.8,0.5,1.5,-1.0,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1141,11,2,0.8,0.5,1.5,-1.0,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1142,11,2,0.8,0.5,1.5,-1.0,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1143,11,2,0.8,0.5,1.5,-1.0,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1144,11,2,0.8,0.5,1.5,-1.0,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1145,10,2,0.8,0.5,1.5,-1.0,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1146,10,2,0.8,0.5,1.5,-1.0,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1147,10,2,0.8,0.5,1.5,-1.0,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1148,10,2,0.8,0.5,1.5,-1.0,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1149,10,2,0.8,0.5,1.5,-1.0,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1150,10,2,0.8,0.5,1.5,-1.0,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1151,10,2,0.8,0.5,1.5,-1.0,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1152,10,2,0.8,0.5,1.5,-1.0,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1153,10,2,0.8,0.5,1.5,-1.0,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1154,10,2,0.8,0.5,1.5,-1.0,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1155,7,2,0.8,0.5,1.5,-1.0,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1156,7,2,0.8,0.5,1.5,-1.0,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1157,7,2,0.8,0.5,1.5,-1.0,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1158,7,2,0.8,0.5,1.5,-1.0,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1159,7,2,0.8,0.5,1.5,-1.0,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1160,7,2,0.8,0.5,1.5,-1.0,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1161,7,2,0.8,0.5,1.5,-1.0,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1162,7,2,0.8,0.5,1.5,-1.0,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1163,7,2,0.8,0.5,1.5,-1.0,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1164,7,2,0.8,0.5,1.5,-1.0,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1165,7,2,0.8,0.5,1.5,-1.0,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1166,7,2,0.8,0.5,1.5,-1.0,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1167,7,2,0.8,0.5,1.5,-1.0,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1168,7,2,0.8,0.5,1.5,-1.0,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1169,7,2,0.8,0.5,1.5,-1.0,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1170,10,2,0.8,0.5,1.5,-0.5,0.3,0.3,2,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1171,10,2,0.8,0.5,1.5,-0.5,0.3,0.3,3,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1172,10,2,0.8,0.5,1.5,-0.5,0.3,0.3,4,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1173,10,2,0.8,0.5,1.5,-0.5,0.3,0.3,5,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1174,10,2,0.8,0.5,1.5,-0.5,0.3,0.3,6,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1175,10,2,0.8,0.5,1.5,-0.5,0.3,0.44,2,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1176,10,2,0.8,0.5,1.5,-0.5,0.3,0.44,3,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1177,10,2,0.8,0.5,1.5,-0.5,0.3,0.44,4,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1178,10,2,0.8,0.5,1.5,-0.5,0.3,0.44,5,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1179,10,2,0.8,0.5,1.5,-0.5,0.3,0.44,6,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1180,8,2,0.8,0.5,1.5,-0.5,0.3,0.6,2,"3206,11659,12779,6802,1843,2034,8216,9562"
1181,8,2,0.8,0.5,1.5,-0.5,0.3,0.6,3,"3206,11659,12779,6802,1843,2034,8216,9562"
1182,8,2,0.8,0.5,1.5,-0.5,0.3,0.6,4,"3206,11659,12779,6802,1843,2034,8216,9562"
1183,8,2,0.8,0.5,1.5,-0.5,0.3,0.6,5,"3206,11659,12779,6802,1843,2034,8216,9562"
1184,8,2,0.8,0.5,1.5,-0.5,0.3,0.6,6,"3206,11659,12779,6802,1843,2034,8216,9562"
1185,7,2,0.8,0.5,1.5,-0.5,0.65,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
1186,7,2,0.8,0.5,1.5,-0.5,0.65,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
1187,7,2,0.8,0.5,1.5,-0.5,0.65,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
1188,7,2,0.8,0.5,1.5,-0.5,0.65,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
1189,7,2,0.8,0.5,1.5,-0.5,0.65,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
1190,6,2,0.8,0.5,1.5,-0.5,0.65,0.44,2,"11659,12779,6802,1843,8216,9562"
1191,6,2,0.8,0.5,1.5,-0.5,0.65,0.44,3,"11659,12779,6802,1843,8216,9562"
1192,6,2,0.8,0.5,1.5,-0.5,0.65,0.44,4,"11659,12779,6802,1843,8216,9562"
1193,6,2,0.8,0.5,1.5,-0.5,0.65,0.44,5,"11659,12779,6802,1843,8216,9562"
1194,6,2,0.8,0.5,1.5,-0.5,0.65,0.44,6,"11659,12779,6802,1843,8216,9562"
1195,6,2,0.8,0.5,1.5,-0.5,0.65,0.6,2,"11659,12779,6802,1843,8216,9562"
1196,6,2,0.8,0.5,1.5,-0.5,0.65,0.6,3,"11659,12779,6802,1843,8216,9562"
1197,6,2,0.8,0.5,1.5,-0.5,0.65,0.6,4,"11659,12779,6802,1843,8216,9562"
1198,6,2,0.8,0.5,1.5,-0.5,0.65,0.6,5,"11659,12779,6802,1843,8216,9562"
1199,6,2,0.8,0.5,1.5,-0.5,0.65,0.6,6,"11659,12779,6802,1843,8216,9562"
1200,4,2,0.8,0.5,1.5,-0.5,1.0,0.3,2,"8216,9562,11659,12779"
1201,4,2,0.8,0.5,1.5,-0.5,1.0,0.3,3,"8216,9562,11659,12779"
1202,4,2,0.8,0.5,1.5,-0.5,1.0,0.3,4,"8216,9562,11659,12779"
1203,4,2,0.8,0.5,1.5,-0.5,1.0,0.3,5,"8216,9562,11659,12779"
1204,4,2,0.8,0.5,1.5,-0.5,1.0,0.3,6,"8216,9562,11659,12779"
1205,4,2,0.8,0.5,1.5,-0.5,1.0,0.44,2,"8216,9562,11659,12779"
1206,4,2,0.8,0.5,1.5,-0.5,1.0,0.44,3,"8216,9562,11659,12779"
1207,4,2,0.8,0.5,1.5,-0.5,1.0,0.44,4,"8216,9562,11659,12779"
1208,4,2,0.8,0.5,1.5,-0.5,1.0,0.44,5,"8216,9562,11659,12779"
1209,4,2,0.8,0.5,1.5,-0.5,1.0,0.44,6,"8216,9562,11659,12779"
1210,4,2,0.8,0.5,1.5,-0.5,1.0,0.6,2,"8216,9562,11659,12779"
1211,4,2,0.8,0.5,1.5,-0.5,1.0,0.6,3,"8216,9562,11659,12779"
1212,4,2,0.8,0.5,1.5,-0.5,1.0,0.6,4,"8216,9562,11659,12779"
1213,4,2,0.8,0.5,1.5,-0.5,1.0,0.6,5,"8216,9562,11659,12779"
1214,4,2,0.8,0.5,1.5,-0.5,1.0,0.6,6,"8216,9562,11659,12779"
1215,11,2,0.8,0.75,0.5,-1.5,0.3,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1216,11,2,0.8,0.75,0.5,-1.5,0.3,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1217,11,2,0.8,0.75,0.5,-1.5,0.3,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1218,11,2,0.8,0.75,0.5,-1.5,0.3,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1219,11,2,0.8,0.75,0.5,-1.5,0.3,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1220,11,2,0.8,0.75,0.5,-1.5,0.3,0.44,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1221,11,2,0.8,0.75,0.5,-1.5,0.3,0.44,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1222,11,2,0.8,0.75,0.5,-1.5,0.3,0.44,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1223,11,2,0.8,0.75,0.5,-1.5,0.3,0.44,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1224,11,2,0.8,0.75,0.5,-1.5,0.3,0.44,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1225,11,2,0.8,0.75,0.5,-1.5,0.3,0.6,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1226,11,2,0.8,0.75,0.5,-1.5,0.3,0.6,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1227,11,2,0.8,0.75,0.5,-1.5,0.3,0.6,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1228,11,2,0.8,0.75,0.5,-1.5,0.3,0.6,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1229,11,2,0.8,0.75,0.5,-1.5,0.3,0.6,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1230,11,2,0.8,0.75,0.5,-1.5,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1231,11,2,0.8,0.75,0.5,-1.5,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1232,11,2,0.8,0.75,0.5,-1.5,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1233,11,2,0.8,0.75,0.5,-1.5,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1234,11,2,0.8,0.75,0.5,-1.5,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1235,10,2,0.8,0.75,0.5,-1.5,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1236,10,2,0.8,0.75,0.5,-1.5,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1237,10,2,0.8,0.75,0.5,-1.5,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1238,10,2,0.8,0.75,0.5,-1.5,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1239,10,2,0.8,0.75,0.5,-1.5,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1240,10,2,0.8,0.75,0.5,-1.5,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1241,10,2,0.8,0.75,0.5,-1.5,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1242,10,2,0.8,0.75,0.5,-1.5,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1243,10,2,0.8,0.75,0.5,-1.5,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1244,10,2,0.8,0.75,0.5,-1.5,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1245,7,2,0.8,0.75,0.5,-1.5,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1246,7,2,0.8,0.75,0.5,-1.5,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1247,7,2,0.8,0.75,0.5,-1.5,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1248,7,2,0.8,0.75,0.5,-1.5,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1249,7,2,0.8,0.75,0.5,-1.5,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1250,7,2,0.8,0.75,0.5,-1.5,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1251,7,2,0.8,0.75,0.5,-1.5,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1252,7,2,0.8,0.75,0.5,-1.5,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1253,7,2,0.8,0.75,0.5,-1.5,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1254,7,2,0.8,0.75,0.5,-1.5,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1255,7,2,0.8,0.75,0.5,-1.5,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1256,7,2,0.8,0.75,0.5,-1.5,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1257,7,2,0.8,0.75,0.5,-1.5,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1258,7,2,0.8,0.75,0.5,-1.5,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1259,7,2,0.8,0.75,0.5,-1.5,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1260,11,2,0.8,0.75,0.5,-1.0,0.3,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1261,11,2,0.8,0.75,0.5,-1.0,0.3,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1262,11,2,0.8,0.75,0.5,-1.0,0.3,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1263,11,2,0.8,0.75,0.5,-1.0,0.3,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1264,11,2,0.8,0.75,0.5,-1.0,0.3,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1265,11,2,0.8,0.75,0.5,-1.0,0.3,0.44,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1266,11,2,0.8,0.75,0.5,-1.0,0.3,0.44,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1267,11,2,0.8,0.75,0.5,-1.0,0.3,0.44,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1268,11,2,0.8,0.75,0.5,-1.0,0.3,0.44,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1269,11,2,0.8,0.75,0.5,-1.0,0.3,0.44,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1270,11,2,0.8,0.75,0.5,-1.0,0.3,0.6,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1271,11,2,0.8,0.75,0.5,-1.0,0.3,0.6,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1272,11,2,0.8,0.75,0.5,-1.0,0.3,0.6,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1273,11,2,0.8,0.75,0.5,-1.0,0.3,0.6,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1274,11,2,0.8,0.75,0.5,-1.0,0.3,0.6,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1275,11,2,0.8,0.75,0.5,-1.0,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1276,11,2,0.8,0.75,0.5,-1.0,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1277,11,2,0.8,0.75,0.5,-1.0,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1278,11,2,0.8,0.75,0.5,-1.0,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1279,11,2,0.8,0.75,0.5,-1.0,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1280,10,2,0.8,0.75,0.5,-1.0,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1281,10,2,0.8,0.75,0.5,-1.0,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1282,10,2,0.8,0.75,0.5,-1.0,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1283,10,2,0.8,0.75,0.5,-1.0,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1284,10,2,0.8,0.75,0.5,-1.0,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1285,10,2,0.8,0.75,0.5,-1.0,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1286,10,2,0.8,0.75,0.5,-1.0,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1287,10,2,0.8,0.75,0.5,-1.0,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1288,10,2,0.8,0.75,0.5,-1.0,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1289,10,2,0.8,0.75,0.5,-1.0,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1290,7,2,0.8,0.75,0.5,-1.0,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1291,7,2,0.8,0.75,0.5,-1.0,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1292,7,2,0.8,0.75,0.5,-1.0,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1293,7,2,0.8,0.75,0.5,-1.0,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1294,7,2,0.8,0.75,0.5,-1.0,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1295,7,2,0.8,0.75,0.5,-1.0,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1296,7,2,0.8,0.75,0.5,-1.0,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1297,7,2,0.8,0.75,0.5,-1.0,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1298,7,2,0.8,0.75,0.5,-1.0,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1299,7,2,0.8,0.75,0.5,-1.0,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1300,7,2,0.8,0.75,0.5,-1.0,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1301,7,2,0.8,0.75,0.5,-1.0,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1302,7,2,0.8,0.75,0.5,-1.0,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1303,7,2,0.8,0.75,0.5,-1.0,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1304,7,2,0.8,0.75,0.5,-1.0,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1305,7,2,0.8,0.75,0.5,-0.5,0.3,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
1306,7,2,0.8,0.75,0.5,-0.5,0.3,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
1307,7,2,0.8,0.75,0.5,-0.5,0.3,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
1308,7,2,0.8,0.75,0.5,-0.5,0.3,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
1309,7,2,0.8,0.75,0.5,-0.5,0.3,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
1310,7,2,0.8,0.75,0.5,-0.5,0.3,0.44,2,"11659,12779,6802,1843,2034,8216,9562"
1311,7,2,0.8,0.75,0.5,-0.5,0.3,0.44,3,"11659,12779,6802,1843,2034,8216,9562"
1312,7,2,0.8,0.75,0.5,-0.5,0.3,0.44,4,"11659,12779,6802,1843,2034,8216,9562"
1313,7,2,0.8,0.75,0.5,-0.5,0.3,0.44,5,"11659,12779,6802,1843,2034,8216,9562"
1314,7,2,0.8,0.75,0.5,-0.5,0.3,0.44,6,"11659,12779,6802,1843,2034,8216,9562"
1315,7,2,0.8,0.75,0.5,-0.5,0.3,0.6,2,"11659,12779,6802,1843,2034,8216,9562"
1316,7,2,0.8,0.75,0.5,-0.5,0.3,0.6,3,"11659,12779,6802,1843,2034,8216,9562"
1317,7,2,0.8,0.75,0.5,-0.5,0.3,0.6,4,"11659,12779,6802,1843,2034,8216,9562"
1318,7,2,0.8,0.75,0.5,-0.5,0.3,0.6,5,"11659,12779,6802,1843,2034,8216,9562"
1319,7,2,0.8,0.75,0.5,-0.5,0.3,0.6,6,"11659,12779,6802,1843,2034,8216,9562"
1320,7,2,0.8,0.75,0.5,-0.5,0.65,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
1321,7,2,0.8,0.75,0.5,-0.5,0.65,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
1322,7,2,0.8,0.75,0.5,-0.5,0.65,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
1323,7,2,0.8,0.75,0.5,-0.5,0.65,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
1324,7,2,0.8,0.75,0.5,-0.5,0.65,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
1325,6,2,0.8,0.75,0.5,-0.5,0.65,0.44,2,"11659,12779,6802,1843,8216,9562"
1326,6,2,0.8,0.75,0.5,-0.5,0.65,0.44,3,"11659,12779,6802,1843,8216,9562"
1327,6,2,0.8,0.75,0.5,-0.5,0.65,0.44,4,"11659,12779,6802,1843,8216,9562"
1328,6,2,0.8,0.75,0.5,-0.5,0.65,0.44,5,"11659,12779,6802,1843,8216,9562"
1329,6,2,0.8,0.75,0.5,-0.5,0.65,0.44,6,"11659,12779,6802,1843,8216,9562"
1330,6,2,0.8,0.75,0.5,-0.5,0.65,0.6,2,"11659,12779,6802,1843,8216,9562"
1331,6,2,0.8,0.75,0.5,-0.5,0.65,0.6,3,"11659,12779,6802,1843,8216,9562"
1332,6,2,0.8,0.75,0.5,-0.5,0.65,0.6,4,"11659,12779,6802,1843,8216,9562"
1333,6,2,0.8,0.75,0.5,-0.5,0.65,0.6,5,"11659,12779,6802,1843,8216,9562"
1334,6,2,0.8,0.75,0.5,-0.5,0.65,0.6,6,"11659,12779,6802,1843,8216,9562"
1335,4,2,0.8,0.75,0.5,-0.5,1.0,0.3,2,"8216,9562,11659,12779"
1336,4,2,0.8,0.75,0.5,-0.5,1.0,0.3,3,"8216,9562,11659,12779"
1337,4,2,0.8,0.75,0.5,-0.5,1.0,0.3,4,"8216,9562,11659,12779"
1338,4,2,0.8,0.75,0.5,-0.5,1.0,0.3,5,"8216,9562,11659,12779"
